NAME,GEO_ID,B03002_012E,B03002_013E,B03002_014E,B03002_015E,B03002_016E,B03002_017E,B03002_018E,B03002_019E,B03002_020E,B03002_021E,state,county,tract,block group
"Block Group 2, Census Tract 201, Montgomery County, Virginia",511210201002,431,358,18,0,0,0,18,37,37,0,51,121,20100,2
"Block Group 2, Census Tract 402.02, Shenandoah County, Virginia",511710402022,37,37,0,0,0,0,0,0,0,0,51,171,40202,2
"Block Group 2, Census Tract 403, Shenandoah County, Virginia",511710403002,29,29,0,0,0,0,0,0,0,0,51,171,40300,2
"Block Group 1, Census Tract 404, Shenandoah County, Virginia",511710404001,0,0,0,0,0,0,0,0,0,0,51,171,40400,1
"Block Group 1, Census Tract 405.01, Shenandoah County, Virginia",511710405011,262,225,0,0,0,0,0,37,0,37,51,171,40501,1
"Block Group 2, Census Tract 405.01, Shenandoah County, Virginia",511710405012,347,61,30,0,0,0,78,178,178,0,51,171,40501,2
"Block Group 4, Census Tract 405.01, Shenandoah County, Virginia",511710405014,152,152,0,0,0,0,0,0,0,0,51,171,40501,4
"Block Group 1, Census Tract 405.02, Shenandoah County, Virginia",511710405021,51,51,0,0,0,0,0,0,0,0,51,171,40502,1
"Block Group 1, Census Tract 406, Shenandoah County, Virginia",511710406001,106,44,0,0,0,0,0,62,62,0,51,171,40600,1
"Block Group 2, Census Tract 406, Shenandoah County, Virginia",511710406002,65,39,2,0,0,0,0,24,7,17,51,171,40600,2
"Block Group 1, Census Tract 407, Shenandoah County, Virginia",511710407001,643,535,0,0,0,0,108,0,0,0,51,171,40700,1
"Block Group 2, Census Tract 407, Shenandoah County, Virginia",511710407002,79,15,0,0,0,0,54,10,10,0,51,171,40700,2
"Block Group 1, Census Tract 408, Shenandoah County, Virginia",511710408001,62,62,0,0,0,0,0,0,0,0,51,171,40800,1
"Block Group 2, Census Tract 408, Shenandoah County, Virginia",511710408002,117,86,0,0,25,0,6,0,0,0,51,171,40800,2
"Block Group 1, Census Tract 301, Smyth County, Virginia",511730301001,10,0,0,10,0,0,0,0,0,0,51,173,30100,1
"Block Group 2, Census Tract 301, Smyth County, Virginia",511730301002,0,0,0,0,0,0,0,0,0,0,51,173,30100,2
"Block Group 4, Census Tract 301, Smyth County, Virginia",511730301004,143,143,0,0,0,0,0,0,0,0,51,173,30100,4
"Block Group 1, Census Tract 302, Smyth County, Virginia",511730302001,0,0,0,0,0,0,0,0,0,0,51,173,30200,1
"Block Group 3, Census Tract 302, Smyth County, Virginia",511730302003,0,0,0,0,0,0,0,0,0,0,51,173,30200,3
"Block Group 1, Census Tract 303.01, Smyth County, Virginia",511730303011,0,0,0,0,0,0,0,0,0,0,51,173,30301,1
"Block Group 2, Census Tract 303.01, Smyth County, Virginia",511730303012,0,0,0,0,0,0,0,0,0,0,51,173,30301,2
"Block Group 1, Census Tract 303.02, Smyth County, Virginia",511730303021,0,0,0,0,0,0,0,0,0,0,51,173,30302,1
"Block Group 2, Census Tract 303.02, Smyth County, Virginia",511730303022,8,8,0,0,0,0,0,0,0,0,51,173,30302,2
"Block Group 4, Census Tract 303.02, Smyth County, Virginia",511730303024,0,0,0,0,0,0,0,0,0,0,51,173,30302,4
"Block Group 1, Census Tract 304, Smyth County, Virginia",511730304001,15,0,0,0,0,0,8,7,7,0,51,173,30400,1
"Block Group 1, Census Tract 305, Smyth County, Virginia",511730305001,39,26,4,0,0,0,5,4,3,1,51,173,30500,1
"Block Group 2, Census Tract 305, Smyth County, Virginia",511730305002,0,0,0,0,0,0,0,0,0,0,51,173,30500,2
"Block Group 2, Census Tract 306, Smyth County, Virginia",511730306002,1,0,0,0,0,0,0,1,1,0,51,173,30600,2
"Block Group 3, Census Tract 306, Smyth County, Virginia",511730306003,45,23,0,0,0,0,0,22,22,0,51,173,30600,3
"Block Group 1, Census Tract 307.01, Smyth County, Virginia",511730307011,4,4,0,0,0,0,0,0,0,0,51,173,30701,1
"Block Group 2, Census Tract 307.01, Smyth County, Virginia",511730307012,5,0,0,0,0,0,0,5,5,0,51,173,30701,2
"Block Group 3, Census Tract 307.01, Smyth County, Virginia",511730307013,21,6,11,0,0,0,2,2,2,0,51,173,30701,3
"Block Group 4, Census Tract 307.01, Smyth County, Virginia",511730307014,44,30,0,0,0,0,14,0,0,0,51,173,30701,4
"Block Group 1, Census Tract 307.02, Smyth County, Virginia",511730307021,0,0,0,0,0,0,0,0,0,0,51,173,30702,1
"Block Group 2, Census Tract 307.02, Smyth County, Virginia",511730307022,0,0,0,0,0,0,0,0,0,0,51,173,30702,2
"Block Group 3, Census Tract 307.02, Smyth County, Virginia",511730307023,0,0,0,0,0,0,0,0,0,0,51,173,30702,3
"Block Group 1, Census Tract 2001, Southampton County, Virginia",511752001001,0,0,0,0,0,0,0,0,0,0,51,175,200100,1
"Block Group 2, Census Tract 2001, Southampton County, Virginia",511752001002,0,0,0,0,0,0,0,0,0,0,51,175,200100,2
"Block Group 3, Census Tract 2001, Southampton County, Virginia",511752001003,0,0,0,0,0,0,0,0,0,0,51,175,200100,3
"Block Group 1, Census Tract 2002, Southampton County, Virginia",511752002001,0,0,0,0,0,0,0,0,0,0,51,175,200200,1
"Block Group 2, Census Tract 2002, Southampton County, Virginia",511752002002,181,157,24,0,0,0,0,0,0,0,51,175,200200,2
"Block Group 1, Census Tract 2003, Southampton County, Virginia",511752003001,37,3,0,0,0,0,5,29,3,26,51,175,200300,1
"Block Group 2, Census Tract 3.02, Fredericksburg city, Virginia",516300003022,782,0,0,0,0,0,521,261,83,178,51,630,302,2
"Block Group 3, Census Tract 3.02, Fredericksburg city, Virginia",516300003023,73,48,0,0,0,0,7,18,0,18,51,630,302,3
"Block Group 2, Census Tract 4, Fredericksburg city, Virginia",516300004002,88,48,4,0,0,0,0,36,36,0,51,630,400,2
"Block Group 3, Census Tract 4, Fredericksburg city, Virginia",516300004003,0,0,0,0,0,0,0,0,0,0,51,630,400,3
"Block Group 2, Census Tract 5, Fredericksburg city, Virginia",516300005002,47,0,0,0,0,0,0,47,47,0,51,630,500,2
"Block Group 3, Census Tract 5, Fredericksburg city, Virginia",516300005003,106,16,18,0,0,0,72,0,0,0,51,630,500,3
"Block Group 5, Census Tract 5, Fredericksburg city, Virginia",516300005005,77,42,0,0,0,0,0,35,0,35,51,630,500,5
"Block Group 1, Census Tract 701.01, Galax city, Virginia",516400701011,510,413,0,0,0,0,0,97,97,0,51,640,70101,1
"Block Group 3, Census Tract 701.01, Galax city, Virginia",516400701013,47,43,0,0,0,0,0,4,4,0,51,640,70101,3
"Block Group 4, Census Tract 701.01, Galax city, Virginia",516400701014,176,12,0,0,0,0,0,164,164,0,51,640,70101,4
"Block Group 5, Census Tract 701.01, Galax city, Virginia",516400701015,0,0,0,0,0,0,0,0,0,0,51,640,70101,5
"Block Group 6, Census Tract 701.01, Galax city, Virginia",516400701016,0,0,0,0,0,0,0,0,0,0,51,640,70101,6
"Block Group 1, Census Tract 701.02, Galax city, Virginia",516400701021,37,36,0,0,0,0,1,0,0,0,51,640,70102,1
"Block Group 2, Census Tract 701.02, Galax city, Virginia",516400701022,423,218,205,0,0,0,0,0,0,0,51,640,70102,2
"Block Group 1, Census Tract 101.03, Hampton city, Virginia",516500101031,237,237,0,0,0,0,0,0,0,0,51,650,10103,1
"Block Group 2, Census Tract 101.03, Hampton city, Virginia",516500101032,7,7,0,0,0,0,0,0,0,0,51,650,10103,2
"Block Group 3, Census Tract 101.03, Hampton city, Virginia",516500101033,34,34,0,0,0,0,0,0,0,0,51,650,10103,3
"Block Group 4, Census Tract 101.03, Hampton city, Virginia",516500101034,8,8,0,0,0,0,0,0,0,0,51,650,10103,4
"Block Group 5, Census Tract 101.03, Hampton city, Virginia",516500101035,40,40,0,0,0,0,0,0,0,0,51,650,10103,5
"Block Group 6, Census Tract 101.03, Hampton city, Virginia",516500101036,11,11,0,0,0,0,0,0,0,0,51,650,10103,6
"Block Group 1, Census Tract 101.04, Hampton city, Virginia",516500101041,281,18,0,0,0,0,83,180,180,0,51,650,10104,1
"Block Group 2, Census Tract 101.04, Hampton city, Virginia",516500101042,25,0,0,0,0,0,25,0,0,0,51,650,10104,2
"Block Group 3, Census Tract 101.04, Hampton city, Virginia",516500101043,0,0,0,0,0,0,0,0,0,0,51,650,10104,3
"Block Group 4, Census Tract 101.04, Hampton city, Virginia",516500101044,104,0,0,0,0,0,80,24,24,0,51,650,10104,4
"Block Group 1, Census Tract 102, Hampton city, Virginia",516500102001,185,142,0,0,0,0,12,31,31,0,51,650,10200,1
"Block Group 1, Census Tract 103.04, Hampton city, Virginia",516500103041,27,0,0,0,0,0,14,13,0,13,51,650,10304,1
"Block Group 4, Census Tract 103.04, Hampton city, Virginia",516500103044,88,42,0,0,0,0,46,0,0,0,51,650,10304,4
"Block Group 2, Census Tract 103.06, Hampton city, Virginia",516500103062,58,27,0,0,0,0,15,16,16,0,51,650,10306,2
"Block Group 3, Census Tract 103.06, Hampton city, Virginia",516500103063,42,0,0,0,0,13,0,29,29,0,51,650,10306,3
"Block Group 1, Census Tract 103.07, Hampton city, Virginia",516500103071,52,47,5,0,0,0,0,0,0,0,51,650,10307,1
"Block Group 2, Census Tract 103.07, Hampton city, Virginia",516500103072,175,175,0,0,0,0,0,0,0,0,51,650,10307,2
"Block Group 1, Census Tract 103.09, Hampton city, Virginia",516500103091,25,25,0,0,0,0,0,0,0,0,51,650,10309,1
"Block Group 2, Census Tract 103.09, Hampton city, Virginia",516500103092,89,0,8,0,0,0,9,72,72,0,51,650,10309,2
"Block Group 1, Census Tract 103.10, Hampton city, Virginia",516500103101,196,158,0,0,0,0,0,38,0,38,51,650,10310,1
"Block Group 3, Census Tract 103.10, Hampton city, Virginia",516500103103,38,0,0,0,0,0,38,0,0,0,51,650,10310,3
"Block Group 1, Census Tract 103.11, Hampton city, Virginia",516500103111,475,194,216,0,0,0,65,0,0,0,51,650,10311,1
"Block Group 1, Census Tract 103.12, Hampton city, Virginia",516500103121,92,57,0,0,0,0,23,12,12,0,51,650,10312,1
"Block Group 2, Census Tract 103.12, Hampton city, Virginia",516500103122,83,13,9,0,0,0,0,61,61,0,51,650,10312,2
"Block Group 1, Census Tract 103.14, Hampton city, Virginia",516500103141,303,78,0,0,0,0,225,0,0,0,51,650,10314,1
"Block Group 1, Census Tract 103.15, Hampton city, Virginia",516500103151,95,47,48,0,0,0,0,0,0,0,51,650,10315,1
"Block Group 1, Census Tract 103.16, Hampton city, Virginia",516500103161,126,81,0,0,0,0,34,11,0,11,51,650,10316,1
"Block Group 1, Census Tract 703, Richmond city, Virginia",517600703001,7,0,7,0,0,0,0,0,0,0,51,760,70300,1
"Block Group 2, Census Tract 703, Richmond city, Virginia",517600703002,15,15,0,0,0,0,0,0,0,0,51,760,70300,2
"Block Group 1, Census Tract 704, Richmond city, Virginia",517600704001,8,8,0,0,0,0,0,0,0,0,51,760,70400,1
"Block Group 2, Census Tract 704, Richmond city, Virginia",517600704002,25,25,0,0,0,0,0,0,0,0,51,760,70400,2
"Block Group 3, Census Tract 704, Richmond city, Virginia",517600704003,15,6,9,0,0,0,0,0,0,0,51,760,70400,3
"Block Group 1, Census Tract 706.01, Richmond city, Virginia",517600706011,733,362,0,0,0,0,74,297,0,297,51,760,70601,1
"Block Group 2, Census Tract 706.01, Richmond city, Virginia",517600706012,327,102,0,0,0,0,225,0,0,0,51,760,70601,2
"Block Group 3, Census Tract 706.01, Richmond city, Virginia",517600706013,1424,1395,29,0,0,0,0,0,0,0,51,760,70601,3
"Block Group 1, Census Tract 706.02, Richmond city, Virginia",517600706021,46,2,0,0,0,0,44,0,0,0,51,760,70602,1
"Block Group 2, Census Tract 706.02, Richmond city, Virginia",517600706022,566,413,0,0,12,0,141,0,0,0,51,760,70602,2
"Block Group 2, Census Tract 707, Richmond city, Virginia",517600707002,68,7,0,0,0,0,61,0,0,0,51,760,70700,2
"Block Group 3, Census Tract 707, Richmond city, Virginia",517600707003,224,21,0,0,0,0,173,30,0,30,51,760,70700,3
"Block Group 2, Census Tract 708.02, Richmond city, Virginia",517600708022,581,165,0,0,0,0,416,0,0,0,51,760,70802,2
"Block Group 1, Census Tract 708.03, Richmond city, Virginia",517600708031,282,96,0,0,0,0,186,0,0,0,51,760,70803,1
"Block Group 1, Census Tract 708.04, Richmond city, Virginia",517600708041,26,0,0,12,0,0,14,0,0,0,51,760,70804,1
"Block Group 2, Census Tract 708.04, Richmond city, Virginia",517600708042,34,0,0,0,0,0,8,26,26,0,51,760,70804,2
"Block Group 1, Census Tract 709.01, Richmond city, Virginia",517600709011,159,0,0,0,0,0,159,0,0,0,51,760,70901,1
"Block Group 2, Census Tract 709.01, Richmond city, Virginia",517600709012,988,459,0,0,0,0,529,0,0,0,51,760,70901,2
"Block Group 1, Census Tract 709.02, Richmond city, Virginia",517600709021,169,169,0,0,0,0,0,0,0,0,51,760,70902,1
"Block Group 1, Census Tract 710.02, Richmond city, Virginia",517600710021,376,376,0,0,0,0,0,0,0,0,51,760,71002,1
"Block Group 1, Census Tract 710.03, Richmond city, Virginia",517600710031,39,0,37,0,0,0,2,0,0,0,51,760,71003,1
"Block Group 2, Census Tract 710.03, Richmond city, Virginia",517600710032,17,17,0,0,0,0,0,0,0,0,51,760,71003,2
"Block Group 2, Census Tract 710.04, Richmond city, Virginia",517600710042,0,0,0,0,0,0,0,0,0,0,51,760,71004,2
"Block Group 1, Census Tract 711, Richmond city, Virginia",517600711001,26,13,0,0,0,0,13,0,0,0,51,760,71100,1
"Block Group 3, Census Tract 711, Richmond city, Virginia",517600711003,18,0,0,18,0,0,0,0,0,0,51,760,71100,3
"Block Group 4, Census Tract 711, Richmond city, Virginia",517600711004,0,0,0,0,0,0,0,0,0,0,51,760,71100,4
"Block Group 2, Census Tract 1, Roanoke city, Virginia",517700001002,0,0,0,0,0,0,0,0,0,0,51,770,100,2
"Block Group 3, Census Tract 1, Roanoke city, Virginia",517700001003,0,0,0,0,0,0,0,0,0,0,51,770,100,3
"Block Group 2, Census Tract 3, Roanoke city, Virginia",517700003002,52,24,28,0,0,0,0,0,0,0,51,770,300,2
"Block Group 3, Census Tract 3, Roanoke city, Virginia",517700003003,305,305,0,0,0,0,0,0,0,0,51,770,300,3
"Block Group 2, Census Tract 4, Roanoke city, Virginia",517700004002,673,125,0,0,0,0,0,548,548,0,51,770,400,2
"Block Group 1, Census Tract 5, Roanoke city, Virginia",517700005001,545,0,234,0,0,0,54,257,223,34,51,770,500,1
"Block Group 2, Census Tract 5, Roanoke city, Virginia",517700005002,27,27,0,0,0,0,0,0,0,0,51,770,500,2
"Block Group 4, Census Tract 5, Roanoke city, Virginia",517700005004,208,0,165,0,0,0,18,25,0,25,51,770,500,4
"Block Group 1, Census Tract 6.01, Roanoke city, Virginia",517700006011,49,49,0,0,0,0,0,0,0,0,51,770,601,1
"Block Group 3, Census Tract 6.01, Roanoke city, Virginia",517700006013,99,0,99,0,0,0,0,0,0,0,51,770,601,3
"Block Group 4, Census Tract 6.01, Roanoke city, Virginia",517700006014,39,26,0,0,0,0,13,0,0,0,51,770,601,4
"Block Group 1, Census Tract 6.02, Roanoke city, Virginia",517700006021,262,262,0,0,0,0,0,0,0,0,51,770,602,1
"Block Group 3, Census Tract 6.02, Roanoke city, Virginia",517700006023,29,13,0,0,0,0,0,16,16,0,51,770,602,3
"Block Group 1, Census Tract 9, Roanoke city, Virginia",517700009001,317,127,0,0,0,0,0,190,81,109,51,770,900,1
"Block Group 2, Census Tract 9, Roanoke city, Virginia",517700009002,23,0,0,0,0,0,0,23,23,0,51,770,900,2
"Block Group 1, Census Tract 10, Roanoke city, Virginia",517700010001,22,0,0,0,0,0,0,22,0,22,51,770,1000,1
"Block Group 3, Census Tract 906, Accomack County, Virginia",510010906003,88,66,0,0,0,0,0,22,22,0,51,1,90600,3
"Block Group 1, Census Tract 907, Accomack County, Virginia",510010907001,207,73,0,0,0,0,0,134,134,0,51,1,90700,1
"Block Group 2, Census Tract 907, Accomack County, Virginia",510010907002,4,4,0,0,0,0,0,0,0,0,51,1,90700,2
"Block Group 4, Census Tract 907, Accomack County, Virginia",510010907004,29,29,0,0,0,0,0,0,0,0,51,1,90700,4
"Block Group 1, Census Tract 908, Accomack County, Virginia",510010908001,5,5,0,0,0,0,0,0,0,0,51,1,90800,1
"Block Group 2, Census Tract 908, Accomack County, Virginia",510010908002,100,62,0,0,0,0,24,14,14,0,51,1,90800,2
"Block Group 1, Census Tract 9801, Accomack County, Virginia",510019801001,0,0,0,0,0,0,0,0,0,0,51,1,980100,1
"Block Group 1, Census Tract 9802, Accomack County, Virginia",510019802001,0,0,0,0,0,0,0,0,0,0,51,1,980200,1
"Block Group 0, Census Tract 9902, Accomack County, Virginia",510019902000,0,0,0,0,0,0,0,0,0,0,51,1,990200,0
"Block Group 1, Census Tract 101, Albemarle County, Virginia",510030101001,1,1,0,0,0,0,0,0,0,0,51,3,10100,1
"Block Group 3, Census Tract 101, Albemarle County, Virginia",510030101003,50,23,27,0,0,0,0,0,0,0,51,3,10100,3
"Block Group 1, Census Tract 102.01, Albemarle County, Virginia",510030102011,12,12,0,0,0,0,0,0,0,0,51,3,10201,1
"Block Group 2, Census Tract 102.01, Albemarle County, Virginia",510030102012,92,70,0,0,0,0,22,0,0,0,51,3,10201,2
"Block Group 3, Census Tract 102.01, Albemarle County, Virginia",510030102013,47,16,0,0,31,0,0,0,0,0,51,3,10201,3
"Block Group 1, Census Tract 102.02, Albemarle County, Virginia",510030102021,93,0,0,0,0,0,0,93,93,0,51,3,10202,1
"Block Group 2, Census Tract 102.02, Albemarle County, Virginia",510030102022,38,38,0,0,0,0,0,0,0,0,51,3,10202,2
"Block Group 1, Census Tract 103.01, Albemarle County, Virginia",510030103011,29,29,0,0,0,0,0,0,0,0,51,3,10301,1
"Block Group 1, Census Tract 103.02, Albemarle County, Virginia",510030103021,191,75,0,0,0,0,116,0,0,0,51,3,10302,1
"Block Group 1, Census Tract 103.03, Albemarle County, Virginia",510030103031,216,119,0,0,0,0,6,91,90,1,51,3,10303,1
"Block Group 2, Census Tract 103.03, Albemarle County, Virginia",510030103032,98,98,0,0,0,0,0,0,0,0,51,3,10303,2
"Block Group 3, Census Tract 103.03, Albemarle County, Virginia",510030103033,98,98,0,0,0,0,0,0,0,0,51,3,10303,3
"Block Group 1, Census Tract 104.01, Albemarle County, Virginia",510030104011,0,0,0,0,0,0,0,0,0,0,51,3,10401,1
"Block Group 2, Census Tract 104.01, Albemarle County, Virginia",510030104012,33,33,0,0,0,0,0,0,0,0,51,3,10401,2
"Block Group 3, Census Tract 104.01, Albemarle County, Virginia",510030104013,20,0,0,0,0,0,0,20,20,0,51,3,10401,3
"Block Group 2, Census Tract 104.02, Albemarle County, Virginia",510030104022,17,17,0,0,0,0,0,0,0,0,51,3,10402,2
"Block Group 3, Census Tract 104.02, Albemarle County, Virginia",510030104023,0,0,0,0,0,0,0,0,0,0,51,3,10402,3
"Block Group 2, Census Tract 105.01, Albemarle County, Virginia",510030105012,10,10,0,0,0,0,0,0,0,0,51,3,10501,2
"Block Group 1, Census Tract 105.02, Albemarle County, Virginia",510030105021,0,0,0,0,0,0,0,0,0,0,51,3,10502,1
"Block Group 3, Census Tract 105.02, Albemarle County, Virginia",510030105023,0,0,0,0,0,0,0,0,0,0,51,3,10502,3
"Block Group 3, Census Tract 106.02, Albemarle County, Virginia",510030106023,14,14,0,0,0,0,0,0,0,0,51,3,10602,3
"Block Group 1, Census Tract 106.03, Albemarle County, Virginia",510030106031,123,60,0,0,0,0,0,63,0,63,51,3,10603,1
"Block Group 1, Census Tract 106.04, Albemarle County, Virginia",510030106041,20,20,0,0,0,0,0,0,0,0,51,3,10604,1
"Block Group 2, Census Tract 106.04, Albemarle County, Virginia",510030106042,45,45,0,0,0,0,0,0,0,0,51,3,10604,2
"Block Group 1, Census Tract 107.01, Albemarle County, Virginia",510030107011,101,101,0,0,0,0,0,0,0,0,51,3,10701,1
"Block Group 2, Census Tract 107.01, Albemarle County, Virginia",510030107012,47,41,0,0,0,0,0,6,0,6,51,3,10701,2
"Block Group 2, Census Tract 107.02, Albemarle County, Virginia",510030107022,294,222,0,0,0,0,47,25,25,0,51,3,10702,2
"Block Group 3, Census Tract 107.02, Albemarle County, Virginia",510030107023,32,7,0,0,0,0,25,0,0,0,51,3,10702,3
"Block Group 2, Census Tract 108.01, Albemarle County, Virginia",510030108012,21,7,0,0,14,0,0,0,0,0,51,3,10801,2
"Block Group 3, Census Tract 108.01, Albemarle County, Virginia",510030108013,0,0,0,0,0,0,0,0,0,0,51,3,10801,3
"Block Group 2, Census Tract 108.02, Albemarle County, Virginia",510030108022,222,222,0,0,0,0,0,0,0,0,51,3,10802,2
"Block Group 1, Census Tract 109.01, Albemarle County, Virginia",510030109011,43,30,0,0,0,0,0,13,5,8,51,3,10901,1
"Block Group 3, Census Tract 9305.02, Culpeper County, Virginia",510479305023,717,228,76,0,0,0,201,212,178,34,51,47,930502,3
"Block Group 1, Census Tract 9301.01, Cumberland County, Virginia",510499301011,13,13,0,0,0,0,0,0,0,0,51,49,930101,1
"Block Group 2, Census Tract 9301.01, Cumberland County, Virginia",510499301012,0,0,0,0,0,0,0,0,0,0,51,49,930101,2
"Block Group 3, Census Tract 9301.01, Cumberland County, Virginia",510499301013,0,0,0,0,0,0,0,0,0,0,51,49,930101,3
"Block Group 1, Census Tract 9301.02, Cumberland County, Virginia",510499301021,0,0,0,0,0,0,0,0,0,0,51,49,930102,1
"Block Group 2, Census Tract 9301.02, Cumberland County, Virginia",510499301022,0,0,0,0,0,0,0,0,0,0,51,49,930102,2
"Block Group 1, Census Tract 9302, Cumberland County, Virginia",510499302001,0,0,0,0,0,0,0,0,0,0,51,49,930200,1
"Block Group 2, Census Tract 9302, Cumberland County, Virginia",510499302002,92,0,27,0,0,0,65,0,0,0,51,49,930200,2
"Block Group 3, Census Tract 9302, Cumberland County, Virginia",510499302003,0,0,0,0,0,0,0,0,0,0,51,49,930200,3
"Block Group 2, Census Tract 401, Dickenson County, Virginia",510510401002,28,21,0,0,0,0,0,7,0,7,51,51,40100,2
"Block Group 3, Census Tract 401, Dickenson County, Virginia",510510401003,0,0,0,0,0,0,0,0,0,0,51,51,40100,3
"Block Group 1, Census Tract 402, Dickenson County, Virginia",510510402001,0,0,0,0,0,0,0,0,0,0,51,51,40200,1
"Block Group 2, Census Tract 402, Dickenson County, Virginia",510510402002,45,33,0,0,0,0,12,0,0,0,51,51,40200,2
"Block Group 1, Census Tract 403, Dickenson County, Virginia",510510403001,4,3,0,0,0,0,0,1,0,1,51,51,40300,1
