NAME,GEO_ID,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,C17002_008E,state,county,tract,block group
"Block Group 4, Census Tract 1002.09, Chesterfield County, Virginia",510411002094,174,39,0,66,0,61,1049,51,41,100209,4
"Block Group 1, Census Tract 1002.10, Chesterfield County, Virginia",510411002101,79,86,48,29,201,5,1431,51,41,100210,1
"Block Group 1, Census Tract 1002.11, Chesterfield County, Virginia",510411002111,80,0,88,0,305,9,441,51,41,100211,1
"Block Group 2, Census Tract 1002.11, Chesterfield County, Virginia",510411002112,358,3,71,107,306,171,1320,51,41,100211,2
"Block Group 1, Census Tract 1002.12, Chesterfield County, Virginia",510411002121,0,48,261,308,30,0,420,51,41,100212,1
"Block Group 2, Census Tract 1002.12, Chesterfield County, Virginia",510411002122,24,1298,17,109,74,170,1409,51,41,100212,2
"Block Group 3, Census Tract 1002.12, Chesterfield County, Virginia",510411002123,195,114,151,141,85,0,1025,51,41,100212,3
"Block Group 1, Census Tract 1003, Chesterfield County, Virginia",510411003001,120,312,137,73,215,52,662,51,41,100300,1
"Block Group 2, Census Tract 1003, Chesterfield County, Virginia",510411003002,224,160,150,38,106,196,541,51,41,100300,2
"Block Group 1, Census Tract 1004.03, Chesterfield County, Virginia",510411004031,0,30,0,132,0,0,1101,51,41,100403,1
"Block Group 2, Census Tract 1004.03, Chesterfield County, Virginia",510411004032,86,13,13,0,0,0,1232,51,41,100403,2
"Block Group 3, Census Tract 1004.03, Chesterfield County, Virginia",510411004033,78,106,0,120,249,0,218,51,41,100403,3
"Block Group 3, Census Tract 4825.07, Fairfax County, Virginia",510594825073,0,0,0,0,130,0,699,51,59,482507,3
"Block Group 3, Census Tract 4826.01, Fairfax County, Virginia",510594826013,0,0,171,0,19,0,1586,51,59,482601,3
"Block Group 2, Census Tract 4826.03, Fairfax County, Virginia",510594826032,0,0,0,14,77,0,1282,51,59,482603,2
"Block Group 1, Census Tract 4826.04, Fairfax County, Virginia",510594826041,0,147,0,0,56,0,2101,51,59,482604,1
"Block Group 1, Census Tract 4901.01, Fairfax County, Virginia",510594901011,0,13,0,0,15,23,1231,51,59,490101,1
"Block Group 2, Census Tract 4901.01, Fairfax County, Virginia",510594901012,37,137,68,173,451,9,1524,51,59,490101,2
"Block Group 1, Census Tract 4901.04, Fairfax County, Virginia",510594901041,0,0,32,14,299,0,1532,51,59,490104,1
"Block Group 2, Census Tract 4901.04, Fairfax County, Virginia",510594901042,137,152,119,8,900,0,498,51,59,490104,2
"Block Group 2, Census Tract 4901.05, Fairfax County, Virginia",510594901052,0,0,0,0,0,0,111,51,59,490105,2
"Block Group 3, Census Tract 4901.05, Fairfax County, Virginia",510594901053,0,13,0,26,0,0,1000,51,59,490105,3
"Block Group 2, Census Tract 4905.01, Fairfax County, Virginia",510594905012,17,121,0,0,0,0,2024,51,59,490501,2
"Block Group 1, Census Tract 4905.02, Fairfax County, Virginia",510594905021,0,51,30,0,0,0,2051,51,59,490502,1
"Block Group 2, Census Tract 4905.02, Fairfax County, Virginia",510594905022,23,0,0,10,48,0,1345,51,59,490502,2
"Block Group 3, Census Tract 4905.02, Fairfax County, Virginia",510594905023,0,0,0,0,0,0,3160,51,59,490502,3
"Block Group 1, Census Tract 4910, Fairfax County, Virginia",510594910001,38,30,0,0,45,0,1803,51,59,491000,1
"Block Group 1, Census Tract 4911.01, Fairfax County, Virginia",510594911011,76,23,0,14,0,0,2290,51,59,491101,1
"Block Group 2, Census Tract 4911.01, Fairfax County, Virginia",510594911012,15,40,0,0,0,0,1894,51,59,491101,2
"Block Group 1, Census Tract 4911.02, Fairfax County, Virginia",510594911021,18,58,0,46,25,31,1333,51,59,491102,1
"Block Group 2, Census Tract 4911.02, Fairfax County, Virginia",510594911022,43,7,56,0,124,0,1477,51,59,491102,2
"Block Group 1, Census Tract 4911.03, Fairfax County, Virginia",510594911031,13,56,0,0,593,62,1085,51,59,491103,1
"Block Group 2, Census Tract 4911.03, Fairfax County, Virginia",510594911032,228,26,15,152,30,155,1690,51,59,491103,2
"Block Group 3, Census Tract 4911.03, Fairfax County, Virginia",510594911033,0,0,0,0,0,0,1247,51,59,491103,3
"Block Group 4, Census Tract 4911.03, Fairfax County, Virginia",510594911034,0,0,0,0,0,64,736,51,59,491103,4
"Block Group 1, Census Tract 4912.01, Fairfax County, Virginia",510594912011,0,142,0,0,0,0,637,51,59,491201,1
"Block Group 2, Census Tract 4912.01, Fairfax County, Virginia",510594912012,123,0,0,118,40,24,2006,51,59,491201,2
"Block Group 3, Census Tract 4912.01, Fairfax County, Virginia",510594912013,641,18,0,37,69,26,1988,51,59,491201,3
"Block Group 1, Census Tract 4912.02, Fairfax County, Virginia",510594912021,32,66,53,9,6,21,1560,51,59,491202,1
"Block Group 1, Census Tract 4913.01, Fairfax County, Virginia",510594913011,11,0,0,0,0,0,495,51,59,491301,1
"Block Group 3, Census Tract 4913.01, Fairfax County, Virginia",510594913013,72,0,0,0,0,0,977,51,59,491301,3
"Block Group 4, Census Tract 4913.01, Fairfax County, Virginia",510594913014,140,224,0,0,257,92,1570,51,59,491301,4
"Block Group 2, Census Tract 4913.02, Fairfax County, Virginia",510594913022,12,148,0,0,0,0,1260,51,59,491302,2
"Block Group 1, Census Tract 4913.03, Fairfax County, Virginia",510594913031,50,0,156,10,144,40,1217,51,59,491303,1
"Block Group 1, Census Tract 4914.01, Fairfax County, Virginia",510594914011,102,53,44,0,24,47,1410,51,59,491401,1
"Block Group 2, Census Tract 4914.01, Fairfax County, Virginia",510594914012,0,0,3,0,143,95,1838,51,59,491401,2
"Block Group 4, Census Tract 4914.01, Fairfax County, Virginia",510594914014,0,11,0,0,25,0,400,51,59,491401,4
"Block Group 1, Census Tract 4914.02, Fairfax County, Virginia",510594914021,0,29,54,0,142,0,2083,51,59,491402,1
"Block Group 1, Census Tract 4914.03, Fairfax County, Virginia",510594914031,76,0,0,0,0,0,3222,51,59,491403,1
"Block Group 2, Census Tract 4914.03, Fairfax County, Virginia",510594914032,0,0,0,0,10,0,1105,51,59,491403,2
"Block Group 2, Census Tract 4914.04, Fairfax County, Virginia",510594914042,0,0,45,109,0,62,2116,51,59,491404,2
"Block Group 1, Census Tract 4915.01, Fairfax County, Virginia",510594915011,1,74,159,38,1,0,3188,51,59,491501,1
"Block Group 2, Census Tract 4915.01, Fairfax County, Virginia",510594915012,33,43,125,379,74,0,1545,51,59,491501,2
"Block Group 3, Census Tract 6103, Loudoun County, Virginia",511076103003,74,11,0,0,77,0,2327,51,107,610300,3
"Block Group 4, Census Tract 6103, Loudoun County, Virginia",511076103004,13,0,51,87,0,0,1751,51,107,610300,4
"Block Group 1, Census Tract 6104, Loudoun County, Virginia",511076104001,69,41,0,46,176,0,2805,51,107,610400,1
"Block Group 2, Census Tract 6104, Loudoun County, Virginia",511076104002,21,7,19,15,39,0,1716,51,107,610400,2
"Block Group 1, Census Tract 6105.03, Loudoun County, Virginia",511076105031,0,126,0,0,0,0,2488,51,107,610503,1
"Block Group 2, Census Tract 6105.03, Loudoun County, Virginia",511076105032,137,134,17,36,0,72,1958,51,107,610503,2
"Block Group 3, Census Tract 6105.03, Loudoun County, Virginia",511076105033,47,76,0,0,88,194,3784,51,107,610503,3
"Block Group 2, Census Tract 6105.04, Loudoun County, Virginia",511076105042,4,23,0,0,0,0,1764,51,107,610504,2
"Block Group 3, Census Tract 6105.04, Loudoun County, Virginia",511076105043,51,2,0,0,75,46,1457,51,107,610504,3
"Block Group 1, Census Tract 6105.05, Loudoun County, Virginia",511076105051,0,118,569,0,0,0,215,51,107,610505,1
"Block Group 2, Census Tract 6105.05, Loudoun County, Virginia",511076105052,21,0,54,0,53,0,436,51,107,610505,2
"Block Group 4, Census Tract 6105.05, Loudoun County, Virginia",511076105054,85,25,190,0,55,0,1174,51,107,610505,4
"Block Group 1, Census Tract 6105.06, Loudoun County, Virginia",511076105061,24,40,379,300,0,9,2749,51,107,610506,1
"Block Group 3, Census Tract 6105.06, Loudoun County, Virginia",511076105063,0,134,24,48,0,0,461,51,107,610506,3
"Block Group 1, Census Tract 6105.07, Loudoun County, Virginia",511076105071,0,0,0,0,0,0,1241,51,107,610507,1
"Block Group 3, Census Tract 6105.07, Loudoun County, Virginia",511076105073,0,0,0,0,0,0,1314,51,107,610507,3
"Block Group 4, Census Tract 6105.07, Loudoun County, Virginia",511076105074,18,0,0,0,0,0,1367,51,107,610507,4
"Block Group 2, Census Tract 6106.01, Loudoun County, Virginia",511076106012,311,60,210,29,28,0,1874,51,107,610601,2
"Block Group 3, Census Tract 6106.01, Loudoun County, Virginia",511076106013,36,0,0,0,0,0,1742,51,107,610601,3
"Block Group 1, Census Tract 6106.02, Loudoun County, Virginia",511076106021,12,4,0,0,0,0,1959,51,107,610602,1
"Block Group 2, Census Tract 6106.02, Loudoun County, Virginia",511076106022,0,48,0,0,5,0,708,51,107,610602,2
"Block Group 2, Census Tract 6106.03, Loudoun County, Virginia",511076106032,5,0,240,0,0,50,1084,51,107,610603,2
"Block Group 1, Census Tract 6106.04, Loudoun County, Virginia",511076106041,34,0,0,0,99,0,1735,51,107,610604,1
"Block Group 3, Census Tract 6106.04, Loudoun County, Virginia",511076106043,60,0,0,0,293,0,1422,51,107,610604,3
"Block Group 4, Census Tract 6106.04, Loudoun County, Virginia",511076106044,8,25,13,0,0,0,1611,51,107,610604,4
"Block Group 2, Census Tract 6107.01, Loudoun County, Virginia",511076107012,18,2,9,17,234,13,2721,51,107,610701,2
"Block Group 1, Census Tract 6107.02, Loudoun County, Virginia",511076107021,122,12,0,0,34,73,2513,51,107,610702,1
"Block Group 3, Census Tract 6107.02, Loudoun County, Virginia",511076107023,6,0,0,0,0,0,2081,51,107,610702,3
"Block Group 1, Census Tract 6107.03, Loudoun County, Virginia",511076107031,0,27,5,0,33,0,1857,51,107,610703,1
"Block Group 3, Census Tract 6107.03, Loudoun County, Virginia",511076107033,0,0,0,0,67,0,1070,51,107,610703,3
"Block Group 1, Census Tract 6108, Loudoun County, Virginia",511076108001,25,36,0,0,0,0,2345,51,107,610800,1
"Block Group 4, Census Tract 6108, Loudoun County, Virginia",511076108004,0,0,24,15,28,0,1116,51,107,610800,4
"Block Group 2, Census Tract 6109, Loudoun County, Virginia",511076109002,36,0,7,17,27,61,1356,51,107,610900,2
"Block Group 1, Census Tract 6110.02, Loudoun County, Virginia",511076110021,245,35,28,47,92,0,1321,51,107,611002,1
"Block Group 3, Census Tract 6110.02, Loudoun County, Virginia",511076110023,398,23,24,27,58,0,1468,51,107,611002,3
"Block Group 1, Census Tract 6110.04, Loudoun County, Virginia",511076110041,275,0,0,0,0,0,4188,51,107,611004,1
"Block Group 2, Census Tract 6110.04, Loudoun County, Virginia",511076110042,0,6,0,0,0,27,845,51,107,611004,2
"Block Group 3, Census Tract 6110.04, Loudoun County, Virginia",511076110043,18,0,0,0,0,0,999,51,107,611004,3
"Block Group 4, Census Tract 6110.04, Loudoun County, Virginia",511076110044,43,14,0,0,87,0,1730,51,107,611004,4
"Block Group 1, Census Tract 6110.05, Loudoun County, Virginia",511076110051,48,15,0,0,0,0,1825,51,107,611005,1
"Block Group 2, Census Tract 6110.05, Loudoun County, Virginia",511076110052,0,11,14,8,0,0,1112,51,107,611005,2
"Block Group 2, Census Tract 2103, Pulaski County, Virginia",511552103002,61,18,0,26,155,24,474,51,155,210300,2
"Block Group 3, Census Tract 2103, Pulaski County, Virginia",511552103003,56,110,36,17,212,42,513,51,155,210300,3
"Block Group 5, Census Tract 2103, Pulaski County, Virginia",511552103005,0,40,15,0,80,0,757,51,155,210300,5
"Block Group 1, Census Tract 2104.01, Pulaski County, Virginia",511552104011,33,140,0,0,52,31,629,51,155,210401,1
"Block Group 3, Census Tract 2104.01, Pulaski County, Virginia",511552104013,136,274,24,62,215,20,515,51,155,210401,3
"Block Group 1, Census Tract 2104.02, Pulaski County, Virginia",511552104021,7,65,0,0,356,0,978,51,155,210402,1
"Block Group 1, Census Tract 2105, Pulaski County, Virginia",511552105001,0,0,0,0,18,0,1080,51,155,210500,1
"Block Group 2, Census Tract 2105, Pulaski County, Virginia",511552105002,76,40,0,19,35,0,240,51,155,210500,2
"Block Group 1, Census Tract 2106, Pulaski County, Virginia",511552106001,100,69,176,167,56,279,638,51,155,210600,1
"Block Group 2, Census Tract 2106, Pulaski County, Virginia",511552106002,62,30,66,46,5,35,594,51,155,210600,2
"Block Group 1, Census Tract 2107, Pulaski County, Virginia",511552107001,90,295,180,0,62,24,1207,51,155,210700,1
"Block Group 3, Census Tract 2107, Pulaski County, Virginia",511552107003,10,45,11,5,51,0,441,51,155,210700,3
"Block Group 1, Census Tract 9801, Pulaski County, Virginia",511559801001,0,0,0,0,0,0,0,51,155,980100,1
"Block Group 1, Census Tract 9501, Rappahannock County, Virginia",511579501001,124,0,86,38,160,0,1376,51,157,950100,1
"Block Group 2, Census Tract 9501, Rappahannock County, Virginia",511579501002,21,50,35,63,161,61,732,51,157,950100,2
"Block Group 2, Census Tract 9502, Rappahannock County, Virginia",511579502002,25,34,30,0,10,12,1419,51,157,950200,2
"Block Group 3, Census Tract 9502, Rappahannock County, Virginia",511579502003,7,29,0,103,45,14,516,51,157,950200,3
"Block Group 1, Census Tract 401, Richmond County, Virginia",511590401001,42,0,277,17,0,250,610,51,159,40100,1
"Block Group 2, Census Tract 401, Richmond County, Virginia",511590401002,261,73,220,50,48,25,1309,51,159,40100,2
"Block Group 4, Census Tract 401, Richmond County, Virginia",511590401004,409,142,42,35,14,15,314,51,159,40100,4
"Block Group 1, Census Tract 402, Richmond County, Virginia",511590402001,25,20,6,27,79,0,777,51,159,40200,1
"Block Group 2, Census Tract 402, Richmond County, Virginia",511590402002,51,19,155,0,15,49,799,51,159,40200,2
"Block Group 1, Census Tract 301, Roanoke County, Virginia",511610301001,39,121,0,50,45,9,722,51,161,30100,1
"Block Group 2, Census Tract 301, Roanoke County, Virginia",511610301002,32,73,0,46,35,0,1235,51,161,30100,2
"Block Group 3, Census Tract 301, Roanoke County, Virginia",511610301003,26,7,0,51,78,171,1020,51,161,30100,3
"Block Group 1, Census Tract 302.01, Roanoke County, Virginia",511610302011,0,9,0,0,0,0,634,51,161,30201,1
"Block Group 2, Census Tract 302.01, Roanoke County, Virginia",511610302012,76,0,46,26,54,0,1380,51,161,30201,2
"Block Group 3, Census Tract 302.01, Roanoke County, Virginia",511610302013,64,45,96,10,208,39,2018,51,161,30201,3
"Block Group 1, Census Tract 302.03, Roanoke County, Virginia",511610302031,33,0,5,22,41,29,758,51,161,30203,1
"Block Group 2, Census Tract 302.03, Roanoke County, Virginia",511610302032,0,10,0,0,37,31,2743,51,161,30203,2
"Block Group 1, Census Tract 302.05, Roanoke County, Virginia",511610302051,193,11,45,169,85,87,1396,51,161,30205,1
"Block Group 2, Census Tract 302.05, Roanoke County, Virginia",511610302052,77,16,136,101,9,121,1733,51,161,30205,2
"Block Group 1, Census Tract 302.06, Roanoke County, Virginia",511610302061,150,31,86,343,309,15,1667,51,161,30206,1
"Block Group 2, Census Tract 302.06, Roanoke County, Virginia",511610302062,48,44,106,105,304,334,745,51,161,30206,2
"Block Group 1, Census Tract 302.07, Roanoke County, Virginia",511610302071,133,0,0,113,10,0,309,51,161,30207,1
"Block Group 1, Census Tract 303, Roanoke County, Virginia",511610303001,458,176,34,0,168,73,3803,51,161,30300,1
"Block Group 2, Census Tract 303, Roanoke County, Virginia",511610303002,0,14,15,33,30,28,439,51,161,30300,2
"Block Group 1, Census Tract 305.01, Roanoke County, Virginia",511610305011,34,0,0,30,25,0,870,51,161,30501,1
"Block Group 1, Census Tract 305.02, Roanoke County, Virginia",511610305021,0,0,19,7,12,107,2488,51,161,30502,1
"Block Group 2, Census Tract 306.01, Roanoke County, Virginia",511610306012,0,0,0,0,0,225,1885,51,161,30601,2
"Block Group 3, Census Tract 306.01, Roanoke County, Virginia",511610306013,0,111,50,14,0,0,1313,51,161,30601,3
"Block Group 1, Census Tract 206, Chesapeake city, Virginia",515500206001,91,16,0,9,53,65,996,51,550,20600,1
"Block Group 3, Census Tract 206, Chesapeake city, Virginia",515500206003,66,85,0,0,97,0,656,51,550,20600,3
"Block Group 4, Census Tract 206, Chesapeake city, Virginia",515500206004,72,135,0,0,19,0,428,51,550,20600,4
"Block Group 2, Census Tract 207, Chesapeake city, Virginia",515500207002,41,1,0,47,245,2,520,51,550,20700,2
"Block Group 3, Census Tract 207, Chesapeake city, Virginia",515500207003,23,22,89,244,309,67,295,51,550,20700,3
"Block Group 4, Census Tract 207, Chesapeake city, Virginia",515500207004,65,453,104,284,246,0,687,51,550,20700,4
"Block Group 1, Census Tract 208.04, Chesapeake city, Virginia",515500208041,38,0,0,12,0,0,1397,51,550,20804,1
"Block Group 2, Census Tract 208.04, Chesapeake city, Virginia",515500208042,2,1,7,51,54,13,1462,51,550,20804,2
"Block Group 3, Census Tract 208.04, Chesapeake city, Virginia",515500208043,0,0,0,0,0,0,1797,51,550,20804,3
"Block Group 4, Census Tract 208.04, Chesapeake city, Virginia",515500208044,12,0,0,0,237,0,2864,51,550,20804,4
"Block Group 5, Census Tract 208.04, Chesapeake city, Virginia",515500208045,359,34,14,0,0,67,2445,51,550,20804,5
"Block Group 1, Census Tract 208.05, Chesapeake city, Virginia",515500208051,0,54,0,121,0,0,481,51,550,20805,1
"Block Group 2, Census Tract 208.05, Chesapeake city, Virginia",515500208052,0,0,28,0,0,0,1422,51,550,20805,2
"Block Group 3, Census Tract 208.05, Chesapeake city, Virginia",515500208053,27,0,0,53,14,0,530,51,550,20805,3
"Block Group 4, Census Tract 208.05, Chesapeake city, Virginia",515500208054,0,16,0,0,137,177,2715,51,550,20805,4
"Block Group 1, Census Tract 208.08, Chesapeake city, Virginia",515500208081,7,8,65,10,15,34,1012,51,550,20808,1
"Block Group 2, Census Tract 208.08, Chesapeake city, Virginia",515500208082,1,0,0,35,126,53,1896,51,550,20808,2
"Block Group 1, Census Tract 208.09, Chesapeake city, Virginia",515500208091,32,23,371,30,195,185,1386,51,550,20809,1
"Block Group 2, Census Tract 208.09, Chesapeake city, Virginia",515500208092,0,29,131,68,153,34,1508,51,550,20809,2
"Block Group 1, Census Tract 208.10, Chesapeake city, Virginia",515500208101,115,0,0,69,55,34,1766,51,550,20810,1
"Block Group 1, Census Tract 208.11, Chesapeake city, Virginia",515500208111,112,24,190,125,137,25,590,51,550,20811,1
"Block Group 3, Census Tract 208.11, Chesapeake city, Virginia",515500208113,0,26,0,0,166,0,1303,51,550,20811,3
